1 2 3 4
7 8 20 4
7 8 3 4
7 16 27 15
7 8 22 15
26 12 11 4
5 12 11 4
7 33 20 4
7 13 20 4
7 10 27 4
7 8 22 4
31 30 6 4
7 36 27 4
5 16 27 4
26 12 6 15
7 2 18 4
26 29 28 4
26 2 11 4
7 2 3 4
7 8 3 4
7 12 27 15
7 16 25 15
7 2 18 4
7 2 6 15
7 2 18 4
7 8 9 4
7 8 27 4
7 12 11 4
7 16 3 4
7 19 22 4
7 8 25 15
7 8 18 4
7 2 6 4
26 2 11 4
7 2 6 4
1 2 6 15
26 8 3 4
7 16 21 4
7 33 18 4
26 8 28 4
7 8 3 15
26 10 3 4
7 12 6 15
7 12 11 4
1 8 3 4
1 2 11 4
7 12 6 15
5 2 6 4
26 8 6 4
7 2 11 4
7 8 22 4
7 33 28 4
7 10 20 4
7 8 18 4
7 8 14 4
7 2 11 4
7 16 6 15
7 8 3 4
26 12 11 15
7 12 11 15
7 2 18 15
7 2 20 4
7 8 14 4
7 16 18 4
7 8 3 4
7 33 27 4
5 8 18 15
7 16 18 4
7 12 11 15
7 8 14 4
7 8 18 4
7 2 11 15
7 2 6 4
7 16 18 4
5 10 21 15
26 33 9 4
26 30 11 4
24 8 3 15
7 2 6 4
7 8 27 15
31 16 6 15
7 8 22 4
31 16 18 15
7 8 27 4
7 16 18 4
7 8 9 4
7 16 18 15
7 8 6 4
7 2 6 15
7 16 22 4
7 8 18 15
5 12 11 4
7 2 18 15
1 8 27 4
7 8 27 4
7 16 18 4
5 8 21 4
7 13 6 15
7 2 18 4
7 8 21 4
7 16 3 4
7 19 27 4
7 8 27 4
7 16 14 4
7 2 6 4
7 16 14 4
7 16 14 4
26 2 11 4
7 2 11 4
7 12 11 4
24 8 3 4
7 12 6 15
7 10 27 4
26 17 14 4
7 23 11 4
7 16 14 4
7 17 14 4
7 2 6 4
7 29 22 15
7 8 9 4
24 16 25 4
1 12 11 4
7 17 6 15
5 16 11 15
7 29 27 4
7 8 27 4
7 10 18 4
7 8 6 4
7 33 27 4
1 16 11 4
7 16 6 15
7 2 6 4
7 19 14 4
7 16 21 4
5 2 6 15
7 2 6 4
5 33 3 4
7 16 27 4
7 8 27 15
7 2 11 4
7 16 3 4
7 2 18 15
7 10 14 4
7 16 18 4
7 8 18 4
26 19 20 4
1 29 11 15
7 8 20 4
7 8 9 4
7 35 3 4
7 8 14 4
7 2 11 4
26 12 6 15
7 16 3 4
7 8 38 4
7 8 6 15
7 8 3 4
7 2 14 15
7 16 6 4
7 2 11 4
7 10 21 4
26 16 6 15
26 16 28 15
24 8 3 4
7 8 14 4
5 16 22 4
7 8 21 4
7 16 6 4
26 8 28 4
7 2 6 15
7 16 6 4
7 8 22 4
7 12 6 15
31 17 18 15
7 8 3 4
24 8 3 15
7 8 14 15
7 17 18 15
7 16 18 4
7 2 18 15
7 16 27 15
7 2 11 4
26 8 3 4
7 16 11 15
1 2 6 15
7 29 27 4
7 8 27 4
31 16 18 15
7 8 27 15
7 16 27 4
26 8 21 4
7 16 18 15
7 8 28 15
7 16 3 4
7 16 3 15
7 8 18 4
7 2 6 4
1 16 25 4
7 8 27 4
26 12 11 4
7 8 27 4
7 8 3 4
7 8 22 4
7 8 28 4
7 2 25 4
7 32 38 4
7 8 18 4
7 8 27 4
26 8 14 15
1 16 11 4
1 10 3 4
26 12 11 4
7 8 3 4
7 12 6 4
7 29 27 4
7 8 18 4
7 16 38 4
24 16 3 4
7 8 14 4
7 2 6 15
26 12 11 4
7 8 25 4
26 16 3 4
7 12 11 4
7 8 20 4
5 8 27 4
7 10 11 4
7 8 22 4
1 2 11 4
7 16 27 4
7 10 22 4
7 16 3 4
7 12 11 15
7 33 38 4
7 16 27 4
31 2 18 15
31 12 18 15
5 32 18 15
7 8 6 15
7 16 14 4
7 10 27 4
7 16 14 4
7 8 18 4
7 2 6 15
5 29 18 4
7 33 38 4
7 8 27 4
7 8 28 4
7 8 22 4
7 13 20 4
7 8 18 4
7 2 11 15
7 16 27 4
26 8 3 4
7 17 22 15
5 2 6 15
7 17 6 15
5 12 18 15
5 19 21 4
31 12 18 15
7 8 27 4
5 12 11 4
7 2 22 4
7 16 18 4
24 16 20 4
7 10 20 15
7 16 3 4
7 35 3 4
7 13 9 4
7 2 18 4
7 8 22 4
7 16 27 15
7 2 3 4
7 2 3 15
7 8 20 4
7 29 21 4
24 17 3 4
7 2 3 4
26 2 11 4
7 8 6 4
7 8 22 15
7 8 20 15
7 8 14 4
5 2 18 4
26 8 28 4
7 8 14 4
7 8 9 4
5 8 14 4
7 16 18 15
7 16 3 4
7 12 6 15
7 8 22 4
7 8 18 4
7 33 27 4
1 8 14 4
7 19 27 4
7 10 20 4
1 2 25 4
7 8 3 4
26 2 11 15
7 17 3 15
7 19 20 4
5 2 18 15
7 2 6 4
7 8 18 4
7 29 18 15
7 19 22 4
7 29 11 4
7 8 25 15
1 2 11 15
7 16 25 4
7 16 3 4
24 30 11 15
7 19 27 4
7 29 9 15
7 17 27 15
24 16 6 4
7 16 27 15
5 12 18 4
26 8 3 4
7 16 9 4
24 2 3 15
7 2 6 4
1 16 3 4
7 23 3 15
24 16 6 4
31 8 6 15
7 29 14 4
5 2 21 4
7 8 14 4
7 12 18 15
26 2 6 4
7 8 20 4
7 2 27 4
7 29 3 4
7 16 27 4
7 29 6 4
7 16 18 15
7 35 22 4
26 8 20 4
7 8 27 4
5 2 18 4
7 8 27 4
7 29 22 4
7 16 18 4
7 16 18 4
7 8 27 4
7 16 22 4
7 17 14 4
7 8 27 4
7 33 18 4
26 30 11 4
1 16 11 4
7 8 14 15
26 2 11 4
7 23 11 4
7 2 18 4
7 12 11 15
26 2 11 15
7 16 28 4
5 8 27 4
7 8 9 4
7 8 27 4
7 16 27 15
7 8 27 4
7 29 22 4
5 8 27 4
7 2 3 4
5 8 14 4
7 16 3 4
5 2 6 4
7 8 18 4
7 16 25 4
7 16 14 4
7 2 18 15
7 2 14 15
7 16 27 4
7 16 9 4
7 2 11 15
1 8 3 4
7 19 20 4
7 16 11 15
7 2 18 15
26 17 3 4
7 2 3 4
7 16 27 4
7 2 6 4
31 8 18 4
1 12 11 15
31 2 18 15
7 16 27 4
26 16 28 15
7 8 27 4
24 12 6 15
7 2 6 15
7 16 27 4
7 10 21 4
7 16 18 4
24 16 6 15
7 29 11 4
5 10 20 15
7 10 20 4
7 16 6 15
7 16 3 4
7 10 22 4
7 33 20 4
7 8 25 4
7 12 6 15
7 29 27 4
5 8 21 4
7 10 14 4
7 12 6 15
7 2 18 15
5 29 25 4
7 13 9 4
5 35 27 15
24 16 6 4
7 17 6 4
7 2 6 15
7 2 6 15
7 2 21 4
7 17 18 4
7 8 14 15
7 2 6 4
7 30 11 15
7 16 27 15
7 8 9 4
7 8 20 4
7 16 14 4
7 29 3 4
31 12 11 15
7 8 27 4
7 13 9 4
1 8 28 4
7 16 27 4
7 23 11 4
7 8 18 4
7 8 18 4
7 8 22 15
7 16 3 4
7 16 6 4
7 10 27 4
7 19 14 4
7 16 6 4
31 2 18 15
5 2 18 15
7 2 21 4
7 19 20 4
26 2 3 4
31 8 6 15
7 2 11 4
7 16 9 4
7 8 9 4
7 16 18 4
7 35 22 4
7 12 11 15
7 8 18 4
7 8 22 4
1 16 3 4
7 16 22 4
7 19 14 4
7 2 6 15
7 16 18 4
7 29 22 4
7 16 6 15
7 10 14 4
7 8 3 4
7 16 14 4
7 33 14 4
26 16 3 4
7 16 6 4
7 16 21 4
7 2 6 15
26 12 11 15
5 13 21 4
7 16 3 4
7 8 18 4
5 35 27 4
7 8 3 4
7 10 20 4
5 2 18 4
7 13 22 4
7 8 22 15
31 30 11 15
7 8 18 4
5 8 21 4
7 8 27 15
5 8 27 15
7 30 18 4
1 2 6 15
7 2 25 4
26 16 14 4
1 12 3 4
1 8 14 4
7 16 25 4
31 16 27 4
5 8 18 4
7 13 22 4
26 16 3 4
7 17 27 4
7 8 18 4
7 16 11 4
7 32 9 4
7 8 14 4
26 8 28 4
7 33 14 4
7 2 18 4
7 29 14 4
7 33 18 4
5 8 3 4
7 8 3 4
7 8 22 4
5 8 18 4
7 8 27 4
26 16 3 4
5 29 27 4
7 29 27 15
5 17 27 4
7 2 6 15
7 29 28 4
7 8 18 15
7 8 22 4
7 8 18 4
7 2 18 4
5 8 18 15
24 12 25 15
7 2 11 4
7 29 25 15
31 2 18 15
5 8 27 4
7 10 20 4
7 33 27 4
31 2 22 4
7 8 9 4
7 16 18 4
31 2 6 15
7 10 3 4
5 2 6 4
7 23 11 15
7 8 27 4
7 8 3 4
5 19 27 4
7 16 18 4
7 8 27 4
7 8 9 4
7 10 27 4
7 8 6 4
7 2 20 15
7 16 6 15
7 2 18 15
7 8 28 4
7 16 3 4
5 2 6 4
7 32 22 4
7 8 27 4
7 19 20 4
5 8 27 15
5 30 18 4
5 8 27 15
7 17 27 15
7 8 28 4
7 16 3 4
7 16 20 15
7 10 9 4
7 35 14 4
7 2 6 15
7 2 27 4
5 16 27 15
7 29 27 4
7 29 14 4
7 19 22 4
7 29 22 4
26 8 11 4
7 2 6 4
5 2 6 4
24 12 6 15
7 16 14 4
7 16 14 4
26 35 28 4
7 16 18 4
5 8 27 4
7 16 3 4
7 8 3 4
7 16 18 4
7 8 22 15
24 8 6 4
7 29 3 4
7 16 3 15
7 16 18 4
7 8 22 4
7 8 18 4
7 16 20 15
7 16 3 4
26 29 3 4
7 16 14 4
7 8 21 4
7 16 18 4
7 8 3 4
7 8 6 4
7 16 21 4
7 2 18 15
26 16 11 4
1 23 11 4
7 16 3 4
7 29 3 15
7 13 22 4
7 8 6 4
24 8 3 4
7 16 18 4
7 8 3 4
1 12 11 4
5 8 21 4
31 16 6 15
7 10 22 4
7 2 11 15
7 33 18 4
31 8 18 15
7 8 3 4
7 8 20 4
7 8 20 15
7 36 22 4
7 33 27 4
7 2 6 15
7 36 27 4
7 8 3 4
7 16 6 15
7 2 27 15
7 8 3 4
5 8 22 4
7 12 6 15
7 17 9 4
7 33 27 4
7 29 11 15
7 8 20 15
7 17 3 15
7 2 3 4
24 8 20 4
1 29 25 4
7 8 6 15
7 33 9 4
7 8 14 4
7 2 6 15
7 16 14 4
1 16 6 4
7 10 18 4
7 8 20 4
1 8 18 4
7 8 22 4
7 2 6 15
7 30 3 4
7 32 20 4
7 8 3 4
7 29 18 15
31 8 9 4
24 8 20 15
7 12 18 4
7 8 27 4
7 2 27 4
7 17 27 15
5 33 27 4
24 8 6 15
7 29 27 4
7 8 9 4
7 8 27 4
24 10 25 4
7 2 25 15
31 2 18 15
1 12 11 4
1 16 3 4
7 2 6 15
5 10 27 4
26 2 11 4
31 16 3 4
7 29 27 15
7 8 14 4
7 16 27 4
5 8 14 4
7 19 18 4
7 16 3 4
7 8 3 4
7 8 3 4
7 12 6 4
7 2 11 15
7 16 3 4
7 16 6 4
7 2 3 4
7 8 18 4
7 16 3 4
7 8 20 4
24 30 11 4
7 8 27 15
7 8 27 4
7 8 22 4
1 29 11 15
7 2 6 15
7 2 18 15
7 8 9 4
7 32 14 4
5 16 14 4
7 16 6 15
7 8 9 15
7 36 18 4
7 30 11 4
7 19 14 4
7 8 27 4
7 16 3 4
7 16 21 4
7 16 25 4
26 2 11 4
7 16 11 4
26 2 11 4
7 8 25 15
26 2 6 4
24 16 3 4
7 8 11 4
1 12 11 15
7 2 20 4
7 13 27 4
5 2 3 4
26 8 14 4
7 2 6 4
7 16 27 4
7 8 20 15
7 16 14 4
7 8 18 4
5 8 21 4
1 12 11 4
5 33 18 4
7 8 3 4
24 2 18 4
7 10 14 4
7 16 14 4
7 8 25 4
26 8 9 4
5 30 11 15
7 8 18 4
7 8 3 4
7 16 25 15
7 16 22 4
7 8 14 4
7 16 6 15
7 10 27 4
7 29 3 4
1 12 11 15
7 2 6 4
7 8 18 15
26 16 3 4
7 16 18 15
7 10 9 4
7 8 6 4
26 2 11 15
7 12 11 15
24 2 11 15
7 8 3 4
7 16 14 4
7 8 14 4
7 8 38 4
7 30 11 15
7 16 14 4
31 16 6 4
7 8 27 15
26 8 28 15
7 8 18 4
7 16 3 15
7 8 6 4
7 2 6 15
1 8 14 4
7 8 14 4
1 8 3 4
7 16 18 15
7 8 22 4
7 16 6 4
7 10 22 4
7 16 20 4
7 13 22 4
7 29 18 4
5 19 6 15
7 2 18 15
5 19 21 4
7 16 14 4
26 12 6 15
7 8 9 4
7 16 6 4
7 8 6 15
7 8 27 15
24 8 3 4
7 8 14 4
7 16 3 4
7 8 27 4
7 2 20 15
7 8 18 4
26 16 28 4
24 16 3 4
7 2 6 4
7 16 14 4
7 8 14 4
7 2 25 15
7 2 18 4
5 8 20 4
7 8 3 4
7 8 14 4
7 16 11 4
7 16 18 15
7 8 18 4
24 12 28 15
7 32 9 4
7 17 3 4
7 16 18 4
7 16 18 4
1 12 11 4
31 16 22 4
7 16 3 4
7 8 3 4
7 8 27 4
7 8 18 4
7 8 22 4
31 30 11 15
7 2 3 4
7 10 14 4
7 2 11 4
7 2 11 15
7 10 14 4
7 16 11 4
7 12 11 4
7 17 3 4
7 33 18 4
1 12 11 4
7 8 14 4
7 8 14 4
7 2 3 4
5 16 21 4
7 8 14 4
7 8 18 4
7 16 3 4
7 2 18 4
7 32 20 4
7 10 27 4
7 36 22 15
7 12 11 4
7 8 14 4
24 2 6 4
7 16 22 4
7 33 27 4
26 35 11 4
7 2 11 4
7 8 6 4
1 8 27 4
7 16 22 4
5 2 6 15
7 12 11 15
26 8 6 4
7 16 6 4
5 16 18 15
31 30 11 15
7 2 3 4
7 10 18 4
7 8 27 4
5 16 14 4
7 33 18 4
7 13 27 4
7 30 11 15
26 30 11 4
1 2 3 4
26 16 14 15
31 8 18 15
7 16 18 15
7 2 11 4
7 16 6 15
7 16 14 4
7 17 21 4
1 16 11 4
5 8 18 4
7 8 18 4
7 16 11 4
7 29 14 4
5 30 11 15
7 12 18 15
7 36 22 4
7 35 9 4
7 2 11 4
7 16 18 4
7 8 22 4
7 16 9 4
5 19 14 4
5 2 11 4
7 8 9 4
5 13 27 4
26 8 28 15
5 2 27 4
1 12 11 4
24 17 3 15
7 8 28 4
7 32 27 4
7 10 27 4
7 19 9 4
7 10 14 4
7 8 9 4
7 16 3 4
7 2 6 4
7 12 6 15
7 34 27 4
7 8 27 15
24 8 18 4
26 2 11 4
7 8 3 4
7 8 14 4
7 16 3 4
7 30 6 4
7 8 11 4
7 2 6 15
7 16 3 4
7 8 22 15
7 33 14 4
26 12 11 4
7 8 25 4
7 8 20 15
31 2 6 15
7 8 9 4
7 16 18 4
7 16 14 4
7 10 14 4
7 13 38 4
26 8 3 4
7 35 14 4
7 8 9 4
7 16 18 4
7 8 3 4
26 12 3 4
7 10 22 4
7 12 18 4
7 16 18 4
7 8 25 15
7 2 6 4
7 8 18 15
5 8 21 4
7 19 27 4
7 8 27 4
5 29 6 4
7 8 27 4
7 17 18 15
7 8 22 4
7 2 3 4
7 33 20 4
5 8 27 4
5 30 11 15
7 2 22 4
26 16 3 4
7 16 14 4
7 8 14 4
7 10 22 4
5 16 21 4
7 8 18 4
7 16 6 15
7 8 27 4
1 2 25 4
26 10 14 4
7 8 27 4
7 34 14 4
7 2 11 15
7 8 27 4
7 2 11 15
7 16 6 4
7 2 28 4
7 8 22 4
7 16 11 4
7 2 6 15
26 12 11 4
7 16 6 4
31 33 21 4
7 2 11 4
7 29 11 15
5 8 21 4
7 8 27 4
7 16 6 15
7 8 27 4
7 8 3 4
31 2 18 15
7 16 18 4
5 2 21 4
7 2 11 15
7 8 9 4
7 8 18 15
7 10 27 4
7 16 3 4
7 8 27 4
7 16 18 15
7 8 22 4
1 16 3 4
7 12 6 15
7 13 9 4
31 16 6 4
5 8 21 4
7 16 3 4
7 2 14 4
26 10 27 15
7 16 9 4
7 16 27 4
7 12 6 4
7 16 11 4
5 16 18 4
7 29 6 4
7 33 21 4
5 2 18 4
26 10 20 4
7 2 6 4
7 8 22 4
7 8 9 4
7 19 22 4
7 19 27 4
7 16 14 4
7 16 18 4
7 17 3 4
7 29 25 4
7 16 25 4
7 8 27 4
7 8 27 4
31 8 18 4
7 12 6 15
7 2 11 15
1 23 11 15
7 8 9 15
5 8 6 4
1 2 3 4
24 2 11 15
7 8 21 4
7 16 6 4
1 23 11 15
7 30 27 15
7 2 27 15
7 8 18 4
5 8 27 4
7 8 22 4
31 30 11 15
7 16 14 4
1 12 6 4
7 8 22 4
7 8 22 4
7 16 27 15
7 8 3 4
7 12 18 15
26 2 11 4
7 8 3 4
26 35 27 4
5 16 18 15
26 30 6 15
1 2 11 4
7 16 3 4
7 8 9 4
7 32 20 4
7 16 3 4
7 2 18 4
5 16 21 4
31 17 6 15
31 30 20 15
7 2 18 4
7 16 20 15
7 8 9 4
5 8 6 4
5 8 22 4
7 8 18 15
26 33 6 4
7 16 3 4
7 8 20 4
7 16 14 4
7 17 11 4
7 16 27 4
7 8 9 4
7 8 11 15
7 16 20 4
26 2 3 4
7 16 6 4
7 10 14 4
7 8 6 4
7 16 6 15
7 8 27 4
7 16 18 4
7 16 18 4
7 2 18 4
7 12 6 15
1 16 14 4
7 2 6 15
1 30 11 15
7 8 22 4
31 16 6 4
7 8 27 4
7 16 9 4
5 16 21 4
7 8 22 4
26 8 3 4
5 2 18 15
7 16 3 4
7 30 25 15
5 13 21 4
31 2 6 15
26 2 11 4
31 2 6 15
26 2 11 4
1 16 11 4
7 35 18 4
7 8 22 4
31 8 21 4
7 16 22 4
7 16 14 4
7 16 18 4
7 30 11 15
26 2 6 15
7 16 6 15
7 16 18 4
24 2 11 4
7 23 11 15
7 8 3 4
7 2 6 15
7 16 14 4
7 16 25 4
31 2 18 4
7 17 21 4
7 32 21 4
7 16 3 4
7 16 27 4
7 8 3 15
7 29 3 4
7 16 3 4
7 12 6 15
1 8 3 4
7 2 6 4
7 16 22 4
24 17 11 15
7 10 14 4
7 16 20 4
7 8 27 15
24 2 11 15
7 8 20 4
5 16 21 4
7 33 18 15
24 8 3 4
7 16 3 4
7 8 27 15
7 8 27 4
26 8 27 4
7 12 6 15
7 2 6 15
7 8 18 4
7 2 11 4
7 16 6 4
31 8 6 4
7 8 9 4
1 2 11 4
5 23 6 15
24 2 11 15
7 8 18 15
7 8 18 15
7 30 11 15
7 16 14 4
26 8 27 4
7 29 6 15
26 12 11 4
7 8 27 4
7 8 22 4
26 8 6 15
7 33 6 4
7 12 11 15
7 2 6 15
7 8 20 4
1 16 3 4
5 12 18 4
1 16 11 4
7 16 9 4
26 16 6 4
7 30 11 15
7 2 3 15
7 8 9 4
5 8 14 4
5 35 14 4
26 8 28 15
7 8 27 4
7 17 22 4
7 8 18 4
1 2 11 15
7 2 18 15
7 2 18 4
7 8 18 4
31 16 22 4
7 33 27 15
7 19 22 4
7 16 14 4
7 35 22 4
7 8 14 4
7 8 18 4
7 32 21 4
31 8 18 4
7 8 22 15
7 16 18 15
7 13 22 4
7 8 18 4
7 2 18 4
31 2 18 15
7 19 27 4
26 2 6 15
7 33 22 4
7 8 11 4
7 17 9 4
7 2 18 15
24 8 14 4
7 16 3 4
7 16 27 4
7 2 21 15
7 2 27 15
7 2 18 15
7 10 3 4
31 2 6 15
26 8 14 4
5 16 27 4
7 2 3 4
5 30 18 15
5 2 21 15
26 33 20 4
7 2 18 4
7 19 22 4
7 2 6 15
7 8 22 4
7 8 14 4
5 19 27 4
7 8 27 4
7 16 11 4
7 2 6 4
7 16 14 4
7 16 14 4
7 8 9 4
7 13 22 4
26 2 11 4
7 16 18 15
7 29 18 4
31 2 18 4
7 2 6 15
1 10 3 4
7 16 18 4
26 2 11 15
7 8 9 4
5 8 27 15
7 8 27 4
7 8 9 4
7 17 11 4
7 2 11 15
7 8 27 4
5 8 20 15
7 16 3 4
31 17 6 4
7 2 6 15
7 2 25 4
7 8 11 15
7 2 11 15
7 33 14 4
24 12 6 15
7 33 27 4
7 8 27 15
26 2 11 15
7 16 3 4
26 12 11 4
7 8 27 4
24 8 27 15
7 2 6 4
7 16 20 4
26 23 11 15
7 16 21 4
7 8 14 4
7 30 3 4
7 8 14 4
7 32 14 4
31 16 21 4
1 17 27 4
7 10 27 4
7 10 6 15
7 2 11 15
5 8 6 4
7 8 6 4
7 16 25 4
7 8 20 4
7 16 14 4
7 16 18 4
7 17 3 4
7 10 27 4
7 8 3 4
7 2 14 4
7 8 3 4
5 2 6 4
7 16 18 4
7 8 3 4
7 8 9 4
7 17 3 4
7 16 18 4
7 2 11 4
7 8 21 4
7 2 11 4
7 10 20 4
7 35 18 4
26 16 28 4
24 16 25 15
7 16 6 4
7 8 22 4
7 16 3 4
7 17 25 15
7 16 27 4
7 16 20 4
7 12 11 4
7 8 3 4
7 16 21 4
7 16 11 4
7 2 11 15
7 2 3 4
7 8 25 4
7 8 3 4
7 8 27 15
7 8 9 4
7 8 22 4
7 8 3 15
7 2 6 15
7 8 27 4
7 8 14 4
26 8 3 4
7 8 14 4
31 29 18 4
7 16 3 4
7 10 22 4
7 29 3 4
7 32 27 4
7 8 27 4
7 2 11 15
7 8 21 4
7 8 3 4
7 8 27 15
7 10 9 4
7 2 11 4
7 29 3 4
7 16 3 4
7 8 3 15
7 12 6 15
31 2 18 15
7 10 38 4
7 33 14 4
7 16 6 4
7 16 3 4
7 2 6 15
7 10 22 4
7 2 6 4
5 30 11 15
7 8 6 4
7 30 11 4
7 8 14 4
7 8 25 4
7 33 27 4
7 16 27 4
5 33 20 4
7 2 18 4
5 8 27 4
7 8 3 4
7 13 22 4
7 2 6 15
5 29 27 15
7 29 27 4
7 8 22 15
7 33 20 4
7 8 18 4
5 2 21 15
7 23 11 15
7 23 11 15
7 16 14 4
7 2 11 4
7 29 21 4
7 8 14 4
31 30 11 15
1 2 6 4
24 8 22 4
7 2 6 15
7 8 20 4
5 16 27 4
7 8 27 15
7 10 21 4
7 32 3 4
26 16 6 4
7 29 22 4
7 16 6 15
7 17 18 15
7 13 9 4
24 12 6 15
7 16 22 4
7 8 22 4
7 2 18 15
5 16 27 4
7 16 27 4
26 8 6 4
7 16 18 4
1 2 6 15
7 16 6 4
7 16 14 4
1 8 3 4
7 29 14 4
7 2 11 4
7 32 21 4
7 17 14 4
26 17 11 4
7 12 18 4
31 16 18 4
7 16 20 4
5 2 25 15
7 33 18 4
7 8 22 4
7 8 18 4
7 8 14 4
7 8 20 15
7 8 27 4
5 8 27 4
7 8 27 15
31 16 11 4
7 8 9 4
7 16 27 15
7 33 14 4
7 12 11 4
7 2 6 15
7 34 21 4
7 35 27 4
5 8 18 15
26 2 6 4
7 29 18 4
7 2 11 15
1 17 3 4
26 2 11 4
7 16 22 4
7 16 11 4
7 2 18 4
7 8 27 15
7 8 20 4
31 10 11 4
7 2 3 15
26 2 11 4
7 12 6 15
7 19 22 4
26 2 11 15
7 16 18 4
7 33 6 4
7 8 20 4
7 2 11 4
7 16 14 4
26 2 11 4
7 16 6 15
7 10 18 4
7 8 22 15
7 2 18 15
1 12 6 4
7 29 25 15
7 19 9 4
7 8 18 4
7 12 11 4
7 2 6 15
7 8 22 4
7 2 6 4
7 29 11 15
7 13 14 4
7 16 3 4
7 29 11 4
7 8 14 15
7 2 6 15
7 10 14 4
5 16 27 15
7 8 9 4
7 12 11 4
7 2 25 4
7 2 11 4
7 30 27 15
7 8 6 4
7 2 6 4
5 23 6 4
5 16 3 4
26 12 28 4
7 16 20 4
7 16 18 4
7 8 18 4
7 13 27 4
7 8 3 4
7 16 25 15
7 8 6 4
5 2 11 15
7 8 27 15
26 2 28 15
7 8 14 4
7 8 27 4
24 16 27 4
5 33 27 4
7 16 6 15
7 8 9 4
7 8 22 4
7 16 3 4
7 8 9 4
7 33 14 4
7 8 22 4
7 16 18 15
7 35 20 4
7 16 14 4
7 8 14 4
1 23 6 15
5 8 3 4
31 17 6 15
7 8 27 15
7 12 18 15
5 29 21 4
7 2 18 4
26 16 3 15
26 2 3 4
7 16 18 4
7 8 9 4
7 33 27 4
5 8 18 4
7 2 18 4
26 16 6 4
7 16 18 4
7 12 27 15
7 35 18 4
7 29 18 4
5 8 6 4
7 2 3 4
26 2 11 4
7 2 6 15
31 8 14 4
31 8 21 15
7 8 22 4
7 8 27 4
5 16 6 4
7 16 14 4
7 2 11 4
7 8 22 4
7 8 22 15
7 8 25 4
7 19 22 4
7 8 27 4
1 23 11 15
7 16 6 15
7 10 14 4
1 23 11 15
31 23 11 15
7 8 27 15
7 16 20 4
7 8 14 4
26 16 28 15
7 30 11 15
5 8 14 4
7 8 11 4
7 8 18 4
26 16 6 4
7 16 25 4
7 2 11 4
5 8 21 4
31 29 14 15
7 16 3 4
26 8 3 4
7 16 25 15
7 10 14 4
7 2 11 4
5 23 11 15
7 19 20 4
7 8 18 4
7 33 14 4
7 8 20 4
5 16 27 4
7 16 22 4
7 8 11 4
7 29 3 4
31 8 18 4
24 2 25 15
26 2 3 4
7 29 27 4
7 16 25 4
7 2 6 4
5 8 21 4
7 8 14 4
7 8 18 4
7 8 3 4
7 2 18 4
7 8 38 4
7 13 22 4
5 8 3 4
7 2 6 4
7 8 3 4
7 12 11 4
7 2 6 4
7 8 11 4
26 2 11 4
7 16 3 4
7 19 28 4
7 8 27 4
7 19 22 4
7 16 3 4
7 8 27 4
7 2 18 15
5 2 20 4
7 17 20 4
7 33 22 4
1 29 27 4
7 13 22 4
7 8 14 4
7 8 18 4
7 2 22 4
24 2 6 4
7 16 14 4
7 8 3 4
7 2 6 15
1 12 11 15
7 8 27 4
7 8 20 15
7 30 11 15
7 8 22 4
7 2 14 15
7 16 18 4
7 8 9 15
7 8 20 4
7 16 3 4
7 8 21 4
7 8 22 15
5 2 11 15
5 2 18 15
7 2 6 15
7 12 6 4
7 32 20 4
7 16 22 4
5 10 6 4
7 12 11 4
7 17 27 15
7 2 11 15
7 32 9 4
7 8 22 4
26 12 11 15
7 2 3 4
7 10 18 4
7 2 28 4
7 8 18 4
7 16 6 4
7 8 3 4
5 8 6 4
7 8 27 4
5 8 14 4
7 19 9 4
7 16 9 4
7 8 6 4
7 8 20 4
7 8 27 4
7 8 27 15
7 8 3 4
26 16 14 4
5 16 18 4
7 13 22 4
7 8 18 4
5 16 6 15
7 8 22 4
7 16 6 15
7 16 9 4
7 8 27 4
26 12 11 4
7 10 27 4
7 16 14 4
7 16 27 15
7 8 3 4
26 2 11 4
7 8 3 4
5 16 21 4
7 29 3 4
7 8 28 4
7 2 6 15
7 16 3 4
7 2 6 15
7 2 6 4
5 16 14 4
26 16 3 4
7 8 20 4
7 2 6 15
7 16 3 15
31 8 18 15
7 12 6 15
7 8 3 15
7 29 11 15
7 13 27 4
26 8 6 4
7 29 3 4
24 16 27 4
7 8 22 15
1 12 11 15
7 8 18 4
7 16 3 4
7 10 14 4
7 8 27 4
7 13 14 4
1 8 14 15
7 8 3 4
7 16 20 4
7 8 11 4
5 8 21 4
7 8 38 4
7 16 27 4
7 12 3 15
7 16 6 4
7 8 25 4
7 8 22 4
7 2 3 4
5 2 18 15
26 8 28 4
7 2 3 4
5 16 21 4
7 8 20 15
31 2 27 15
7 30 11 4
7 16 14 4
7 29 3 15
7 16 9 4
7 17 18 4
26 8 28 4
26 16 3 4
7 2 14 4
7 8 14 4
1 2 11 4
7 8 38 4
7 29 20 4
31 16 6 15
24 16 3 4
7 16 11 4
7 16 28 4
7 8 20 15
7 16 3 4
7 8 3 4
5 8 27 4
5 8 18 4
7 8 27 4
7 16 20 4
31 17 6 15
7 16 28 4
7 8 6 15
7 2 6 15
7 2 18 4
7 8 6 4
24 17 3 4
7 16 14 4
24 16 27 4
7 19 20 15
7 8 22 4
7 2 20 4
7 33 18 4
7 10 27 4
26 33 28 4
7 8 14 4
7 16 3 4
7 8 14 4
7 10 14 4
24 30 11 15
7 2 6 4
